file,assay,treatment,date,day,format,plant_region_red_channel,plant_region_green_channel,plant_region_blue_channel,plant_region_chroma_ratio,plant_region_chroma_difference,plant_region_chroma_base,plant_region_green_strength,plant_region_blue_green_ratio,total_area,class_background_area,plant_region_area,plant_region_filled_area,plant_region_convex_area,plant_region_equivalent_diameter,plant_region_major_axis_length,plant_region_minor_axis_length,plant_region_perimeter,plant_region_eccentricity,plant_region_extent,plant_region_solidity,plant_region_aspect_ratio
hP_c29,Experiment 4,highP_control,21.11.22,day 07,jpg,110.01939655172400,164.45689655172400,142.83297413793100,1.3008135625002700,-38.03071120689650,1.5374993447607100,0.3940887717132800,0.8685131309954400,23982000,23885329,92271,92271,129457,342.75805757452000,475.7244646607640,334.85689517548900,2284.651803615610,0.7103106574726650,0.46954623405305600,0.7127540418826330,1.4206799128668100
hP_c30,Experiment 4,highP_control,21.11.22,day 07,jpg,109.97300469483600,169.1161971830990,145.5856807511740,1.3235018554579900,-41.3368544600939,1.5111425735840200,0.3982250990125010,0.8608618404158600,23982000,23897409,84591,84591,131532,328.1837996134060,489.2192454241280,331.3044591262170,2867.3797256769700,0.7357892375792600,0.41185148399158700,0.6431210655962050,1.476645520299960
hP_c31,Experiment 4,highP_control,21.11.22,day 07,jpg,93.51789077212810,149.6638418079100,124.5677966101700,1.3725232829750400,-40.620998116760800,1.457170180504960,0.4069722186659840,0.8323172458051,23982000,23876569,105431,105431,204027,366.3862967428950,447.74689093463400,401.07396349583400,2508.267027304760,0.44453704937043400,0.2921481259802370,0.5167502340376520,1.1163698760996300
hP_c32,Experiment 4,highP_control,21.11.22,day 07,jpg,77.66059225512530,138.39521640091100,110.94305239180000,1.4675773276809500,-44.09339407744880,1.3627902000641900,0.4232284355897670,0.801639357753619,23982000,23890910,87310,87310,171477,333.4164732745330,518.399587518907,346.5788503586830,2676.651803615610,0.7436623290724520,0.30225505604752400,0.5091644943636760,1.4957623264731900
hP_c33,Experiment 4,highP_control,21.11.22,day 07,jpg,119.8632911392410,169.42447257384000,159.8759493670890,1.2113028709678400,-29.55485232067510,1.6511147194772100,0.37719982189122200,0.9436414169588780,23982000,23864239,117761,117761,175782,387.2182356598890,590.6776526397290,364.42942217315700,2846.9949493661200,0.7869879565339760,0.5375692726260150,0.6699263860918640,1.620828661740360
hP_c34,Experiment 4,highP_control,21.11.22,day 07,jpg,95.80229591836740,152.69770408163300,137.64285714285700,1.3082105332175000,-35.97512755102040,1.528805914045860,0.3954435547804030,0.9014075095017330,23982000,23904209,77791,77791,154622,314.7166621335660,382.07999784588900,341.11285147873200,1909.4386001800100,0.4504956645129780,0.2993665625048100,0.5031043447892280,1.1200985134085800
hP_c35,Experiment 4,highP_control,21.11.22,day 07,jpg,111.06497175141200,164.61581920904000,144.4632768361580,1.288435389190440,-36.85169491525420,1.5522703092288200,0.3918080292608800,0.8775783368225970,23982000,23909679,70421,70421,132425,299.4374759107400,432.37272643057400,243.2916163439420,1794.953318805770,0.8266682928949790,0.3516970314435260,0.5317802529733810,1.7771788971936000
hP_c36,Experiment 4,highP_control,21.11.22,day 07,jpg,93.48958333333330,150.59848484848500,124.30113636363600,1.3829651241157100,-41.703125,1.4461680668041700,0.40880265488318000,0.8253810553850800,23982000,23877179,104821,104821,142731,365.3248449239180,436.34134579033800,378.034099580086,2627.5807358037400,0.49939850030002700,0.6138103073706890,0.7343954712010710,1.154238060204140
hP_c37,Experiment 4,highP_control,21.11.22,day 07,jpg,96.17146144994250,155.4626006904490,131.90218642117400,1.3632666653212000,-41.42577675489070,1.467064405575250,0.40534004614558400,0.8484496324862880,23982000,23895650,86350,86350,119613,331.5783990067530,428.6733946742060,338.23776365439000,2132.8528137423900,0.6143498899396310,0.6190762965830720,0.7219114979141060,1.2673729569481900
hP_c38,Experiment 4,highP_control,21.11.22,day 07,jpg,97.34254992319510,150.08909370199700,127.71121351766500,1.3338065661047000,-37.562211981566800,1.4994678020223500,0.4000851698073030,0.8509026896467030,23982000,23917399,64601,64601,80381,286.7970498966760,384.5093208432390,241.124826540354,1606.3259018078000,0.7789407867501780,0.5968256021285840,0.8036849504236080,1.5946484082960600
hP_c39,Experiment 4,highP_control,21.11.22,day 07,jpg,122.22866611433300,176.10024855012400,155.7539353769680,1.2669875568139500,-37.1089478044739,1.5785474681608800,0.38781523797707600,0.8844617577733560,23982000,23861918,119782,119782,170570,390.5267969646480,524.4098422767660,376.11422087743400,2423.5807358037400,0.6968527064965530,0.45731586261663700,0.7022454124406400,1.3942834733910700
hP_c40,Experiment 4,highP_control,21.11.22,day 07,jpg,99.15322580645160,157.90483870967700,138.59516129032300,1.328335730373670,-39.03064516129030,1.5056434561444700,0.39909908073622600,0.8777132000694580,23982000,23920429,61571,61571,124487,279.9904141375000,395.3008375037030,282.1629447246100,1888.1248916810300,0.7003567997626290,0.4074824124261260,0.49459782949223600,1.4009665156050700
hP_c41,Experiment 4,highP_control,28.11.22,day 14,jpg,65.05400421496310,137.19309799789300,108.92571127502600,1.5771160173645200,-50.203240252897800,1.2681375231621500,0.44089037361625200,0.7939591194062810,23982000,23604836,377164,385264,610658,692.9791624937170,889.3890305838030,781.2502225652650,7412.298556597340,0.4779036649330360,0.41950039985362800,0.6176354031225330,1.1384176348308200
hP_c42,Experiment 4,highP_control,28.11.22,day 14,jpg,84.40865182696350,151.16631667366700,131.9554808903820,1.397332494763790,-42.98425031499370,1.4312985688764700,0.4113028374224370,0.872915896834636,23982000,23745786,236214,236214,439903,548.4131707208280,732.6433318499250,532.9320618401740,3969.80613254816,0.6862031331290380,0.34862653419053200,0.5369683771195010,1.3747405801035200
hP_c43,Experiment 4,highP_control,28.11.22,day 14,jpg,66.20244150559510,137.42726347914500,111.83901322482200,1.5437670253507200,-48.40653611393690,1.2955322708396600,0.43562881371919100,0.8138051387583190,23982000,23591236,390764,401044,533822,705.362444037738,871.2609185524630,718.849156180902,5699.688383542070,0.5650340284237370,0.5106851234225850,0.7320117941935700,1.2120218978642100
hP_c44,Experiment 4,highP_control,28.11.22,day 14,jpg,74.98591549295770,140.73835319610000,105.6679306608880,1.5580997160309100,-50.4114301191766,1.2836148928226400,0.43790220634091300,0.7508111915566800,23982000,23798479,183521,184821,297416,483.39031277978900,736.2414579277910,477.5462289518210,4505.605122421380,0.7611062782200110,0.40238420992624200,0.6170515372407670,1.5417176668817700
hP_c45,Experiment 4,highP_control,28.11.22,day 14,jpg,59.84562476117690,130.6484524264430,97.77416889568210,1.6577670785544400,-51.838555598013,1.2064421026770400,0.4532183277262140,0.7483760203798110,23982000,23718706,259894,271514,352099,575.2454417371770,817.4584663031610,560.7919018661080,4703.303607231220,0.7275837840451800,0.48560255157427400,0.7381276288771060,1.4576859323092200
hP_c46,Experiment 4,highP_control,28.11.22,day 14,jpg,64.91394927536230,134.63722826087000,107.81023550724600,1.558985250737460,-48.27513586956520,1.282885773969910,0.4380420656181210,0.8007461004645470,23982000,23762627,219373,220073,448150,528.5020138534830,695.1980005699650,523.104481771143,3577.4213562373100,0.6586448608122880,0.3297374401770040,0.48950797723976300,1.328984982533780
hP_c47,Experiment 4,highP_control,28.11.22,day 14,jpg,64.74660457896780,135.70779976717100,107.4152114862240,1.576514500936530,-49.626891734575100,1.2686213788784700,0.4407963397111100,0.7915183332904420,23982000,23725568,256432,256432,396856,571.401227628649,723.0291338927150,685.7706436584220,4728.433549546130,0.3168702498873550,0.446896686336497,0.6461588082327090,1.0543308328795300
hP_c48,Experiment 4,highP_control,28.11.22,day 14,jpg,67.7547619047619,138.88537414966000,115.11224489795900,1.5189768409070200,-47.451870748299300,1.3166757689378300,0.43165298027806900,0.8288291377169540,23982000,23685657,292083,293083,457397,609.8291776759130,736.2117001655150,714.0129880838540,5632.274169979700,0.24371307040224600,0.4894677043114540,0.6385765538470960,1.0310900676208100
hP_c49,Experiment 4,highP_control,28.11.22,day 14,jpg,75.55199252801990,139.8854296388540,120.74128268991300,1.4252697091487000,-41.73879202988790,1.4032431806851400,0.4161043743042730,0.863144095862118,23982000,23663346,318654,328805,468364,636.9637932316390,805.2241525009550,677.5361672583760,5878.658946290550,0.5403730755732900,0.4616842388934210,0.6803554500345890,1.1884592903125200
hP_c50,Experiment 4,highP_control,28.11.22,day 14,jpg,68.70459451125500,140.0209682392850,114.94634597594800,1.5248598005305800,-48.195497995683,1.311595990204540,0.43260154639371700,0.8209223762794880,23982000,23660345,321655,323255,471541,639.9561436237560,798.4457791238390,744.0343848458540,5828.658946290550,0.3628350988271520,0.4499243959720750,0.682135805794194,1.073130214659710
hP_c51,Experiment 4,highP_control,28.11.22,day 14,jpg,55.894836750189800,127.56719817767700,96.80144267274110,1.670861905211810,-51.21905846621110,1.196987012368610,0.4551688263836770,0.7588270657000350,23982000,23719858,262142,265742,419182,577.7279296831380,843.4762567032240,603.7246411281770,4989.161471607490,0.6983486868115590,0.45319101853964800,0.6253655929882490,1.3971208051522000
hP_c52,Experiment 4,highP_control,28.11.22,day 14,jpg,75.38447587957930,149.30431628581800,122.52085600290200,1.5088458190148900,-50.351650344577400,1.3255164807400800,0.4300120030462040,0.8206116142573950,23982000,23707629,274371,276511,424251,591.0499193202990,759.8350893187820,716.3049038706800,4994.717820793590,0.3336104811745230,0.4364628140191910,0.6467185699031940,1.0607704696880900
hP_c53,Experiment 4,highP_control,28.11.22,day 14,jpg,80.23641430562010,148.91732466326100,123.84161634928000,1.4594155400792000,-46.878309335810500,1.3704116100418300,0.42186766035218500,0.8316132231714280,23982000,23768087,213913,213913,296884,521.8835988349630,673.2039699801820,541.3721800356880,4013.220346110530,0.5943958661829020,0.49693586455545600,0.7205272092803920,1.2435141568150100
hP_c54,Experiment 4,highP_control,28.11.22,day 14,jpg,71.83232134516580,145.79518916394200,114.79215319944000,1.562444470584110,-52.4829518916394,1.2800454913142000,0.43858774038039300,0.7873521332062570,23982000,23552625,425785,425785,664067,736.2922650381850,956.633433469882,854.4895019360050,6776.901586977670,0.4496086884226120,0.44200113774145900,0.6411777727247400,1.1195379595682
hP_c55,Experiment 4,highP_control,28.11.22,day 14,jpg,59.86661277283750,131.4060900026950,98.0328752357855,1.6644270562234900,-52.4563459983832,1.2016146892840700,0.45421208573294100,0.7460299232233090,23982000,23613117,368883,369283,586441,685.329426612152,947.9312841995240,814.5435166364850,7433.813275223100,0.5114964264185450,0.4344778605131060,0.629019799093174,1.163757693528570
hP_c56,Experiment 4,highP_control,28.11.22,day 14,jpg,63.12662234884460,137.54795821462500,104.80500158277900,1.6381424176619600,-53.58214624881290,1.2208950689736100,0.4502689091304750,0.7619524342138570,23982000,23668216,313784,314084,515498,632.0776829671950,874.2437796463860,741.0496110043570,6540.700576850890,0.5305615372048230,0.4590646483177740,0.6087007127088760,1.179737181781270
hP_c57,Experiment 4,highP_control,28.11.22,day 14,jpg,63.116763565891500,131.50872093023300,104.84011627907000,1.5659819478859900,-47.53028100775190,1.2771539306056000,0.4391446649959470,0.797210371582042,23982000,23776887,205113,211363,279657,511.0361853521370,687.9780632220330,490.70243010943700,3332.350288425440,0.7009066499201220,0.5070227218794490,0.7334448985721800,1.4020270147604500
hP_c58,Experiment 4,highP_control,28.11.22,day 14,jpg,69.5760661998727,140.92297899427100,116.08179503501000,1.518093314842020,-48.094048376830000,1.3174420705542300,0.4315102468821780,0.8237251005013780,23982000,23669936,311864,317304,435182,630.1409186676320,760.2137234109750,727.0463873622670,5222.232539419350,0.2921548197044280,0.5742971000081030,0.7166289046881530,1.0456192845810600
hP_c59,Experiment 4,highP_control,28.11.22,day 14,jpg,71.49183238636360,142.87144886363600,109.54225852272700,1.5783927562613800,-52.35440340909090,1.2671117452016500,0.4410898589875430,0.7667190288472530,23982000,23702536,279464,279464,416524,596.5103654840100,791.1724979766090,671.6824837930690,5091.788888605460,0.5284394861200300,0.5201614104053130,0.6709433309965330,1.177896576234600
hP_c60,Experiment 4,highP_control,28.11.22,day 14,jpg,71.22781335773100,145.45623665751800,115.69045440683100,1.5563619157944500,-51.99710277523640,1.2850481496002700,0.4376275397850730,0.7953626263494570,23982000,23656326,325674,326874,484685,643.9417795826570,940.2208409532680,647.1961517344350,6210.801081914280,0.7253836224295300,0.5080432300214030,0.6719291911241320,1.452760246539710
hP_c61,Experiment 4,highP_control,01.12.22,day 17,jpg,89.74768089053800,131.69294990723600,105.0693413729130,1.3519655354258300,-34.28443877551020,1.4793276511816300,0.4033351539976600,0.7978357341598280,23982000,23553307,428693,438293,627400,738.8023281982480,971.5246090243010,796.2171118225340,7597.511760032930,0.5730016134298440,0.4429703782617550,0.6832849856550840,1.2201754956013100
hP_c62,Experiment 4,highP_control,01.12.22,day 17,jpg,93.14505776636710,134.26880616174600,109.78536585365900,1.3232989294218000,-32.803594351733,1.5113743051797700,0.39818835365858300,0.8176535488176340,23982000,23595167,386833,395333,526425,701.8055804911620,855.6683354284810,767.1015680958370,6239.487373415290,0.44305578138244700,0.5273444582434170,0.7348302227287840,1.1154563763342200
hP_c63,Experiment 4,highP_control,01.12.22,day 17,jpg,82.29246794871790,106.1738782051280,89.42067307692310,1.2366424325005400,-20.317307692307700,1.6172823667031400,0.38207570292067800,0.842209727934795,23982000,23858297,123703,123703,213890,396.86717098088900,682.4699391464000,410.523732147387,3493.3208511739200,0.7988528700923990,0.39178258335867000,0.5783486839029410,1.6624372373711600
hP_c64,Experiment 4,highP_control,01.12.22,day 17,jpg,69.99573055028460,95.0668880455408,87.85388994307400,1.2045247590511700,-16.142077798861500,1.660405886198170,0.37588249416672300,0.9241271251141460,23982000,23772557,209443,209443,336725,516.4020816843850,726.1290396831420,613.7921547021230,5104.132034355970,0.5343022601033740,0.44397597001763700,0.6220001484891230,1.183021050563180
hP_c65,Experiment 4,highP_control,01.12.22,day 17,jpg,80.63981042654030,105.23324306025700,92.98341232227490,1.212202393138400,-18.42163168584970,1.6498894997410400,0.3773742263961290,0.8835935263254400,23982000,23688607,293393,293393,494889,611.1951977465820,888.958601636086,739.5259326372190,5955.487373415290,0.5549234266151960,0.4138480179535900,0.5928460725536430,1.2020654887192100
hP_c66,Experiment 4,highP_control,01.12.22,day 17,jpg,65.17178770949720,87.64046288906620,74.97106943335990,1.2507303572343800,-17.569034317637700,1.5990656886448400,0.3847536460386280,0.8554389942948730,23982000,23483787,498213,498213,749491,796.4574648411170,1040.5060686362300,942.0550912526880,6839.0437226014000,0.42459873439906800,0.43469076860256900,0.6647351335773210,1.1045066029552700
hP_c67,Experiment 4,highP_control,01.12.22,day 17,jpg,78.82763713080170,104.03924050632900,93.6451476793249,1.20644240331441,-17.80284810126580,1.6577666654499900,0.37625575374980800,0.9000944953421500,23982000,23510955,471045,479045,721964,774.4372933619450,998.9457919179610,894.0200637768890,7422.541197284450,0.44613928234414800,0.46184549949554800,0.6524494296114490,1.1173639523231700
hP_c68,Experiment 4,highP_control,01.12.22,day 17,jpg,72.12270555695250,93.9630374654262,87.14709580085490,1.1799228311252000,-14.328136786522500,1.6950261044552900,0.371053919792038,0.9274614587988470,23982000,23586946,395054,405394,554860,709.2237835167440,861.1334225931440,779.9028605999670,5918.658946290550,0.42398293323600200,0.5316876149869650,0.7119886097393940,1.104154717333240
hP_c69,Experiment 4,highP_control,01.12.22,day 17,jpg,71.23978427712090,94.72163451566070,85.33042937149970,1.2099572748650400,-16.43652769135040,1.652950927728490,0.3769387475463860,0.9008546971113730,23982000,23503374,478626,488626,676564,780.6443174317050,1005.6746479197000,831.6885800204420,7236.783837971570,0.5622082892913400,0.5412245756435030,0.7074363992172210,1.2091961727970100
hP_c70,Experiment 4,highP_control,01.12.22,day 17,jpg,63.5444158811768,85.41788060554130,75.01542416452440,1.2329384990249400,-16.137960582690700,1.6221409272090100,0.3813677554945130,0.878216874882962,23982000,23633887,348113,359453,521734,665.7561397662000,854.031943904637,797.1641440248610,5903.830519165800,0.3588049480885410,0.4790154748832440,0.6672231443609200,1.0713376289011800
hP_c71,Experiment 4,highP_control,01.12.22,day 17,jpg,78.50401536312850,104.41428072625700,92.9258030726257,1.2181577473394800,-18.699371508379900,1.6418234866281500,0.37852642504754600,0.8899721611476630,23982000,23412993,569007,569007,831044,851.165209363682,1124.443517221970,976.3912920506340,8185.269119345810,0.4959818417615240,0.49515080158620300,0.6846893786610580,1.1516320622446300
hP_c72,Experiment 4,highP_control,01.12.22,day 17,jpg,82.90620782726050,107.84311740890700,101.027665317139,1.1726292233757700,-15.87618083670720,1.7055689557543200,0.369608025651373,0.9368021598826210,23982000,23687357,294643,294643,465228,612.4958115607020,859.3086289703680,738.0393713473980,5281.303607231220,0.5121839413455920,0.5216037416862730,0.6333303240561620,1.1643127214224000
hP_c73,Experiment 4,highP_control,01.12.22,day 17,jpg,70.09159220146220,94.5442729488221,84.43501218521530,1.2236633727127100,-17.280970755483400,1.6344364345614500,0.3795878264060180,0.893073790211713,23982000,23492595,489405,491205,695305,789.3857101513250,1027.8517705250200,834.5492539274920,6580.35743110038,0.5837472755925260,0.4814627898191430,0.7038709631025230,1.2316250547080600
hP_c74,Experiment 4,highP_control,01.12.22,day 17,jpg,73.00430696945970,98.42893500391540,85.83261550509010,1.2393709657738600,-19.01047376664060,1.6137218437670900,0.3825961826751710,0.8720262542886980,23982000,23474074,507526,507526,728984,803.8670121240570,997.7221923926060,940.4293273955340,7604.198051533950,0.333990797489477,0.4958637797637370,0.6962100677106770,1.0609220313829900
hP_c75,Experiment 4,highP_control,01.12.22,day 17,jpg,59.02607797572940,81.42241156726050,69.20268525690680,1.269955500070480,-17.308029950942400,1.5748583315628100,0.3883708815129460,0.849921832636222,23982000,23596836,385164,385164,610148,700.2899656630630,1034.5217271226600,775.4396465012530,6778.156420973600,0.6619325309657330,0.449552506384429,0.6312632344939260,1.3341099230486500
hP_c76,Experiment 4,highP_control,01.12.22,day 17,jpg,77.92997616209770,101.08671036948700,92.47467222884390,1.1864313717261400,-15.884386174016700,1.6857275082756800,0.3723385923995060,0.9148054367466770,23982000,23649204,332796,345716,555233,650.9447192578520,1039.0208171262000,686.5265974374690,6155.144227664780,0.7506114753622680,0.38685423742999200,0.5993808004927660,1.5134458315299800
hP_c77,Experiment 4,highP_control,01.12.22,day 17,jpg,83.52337767029420,127.37222893994400,98.70898831116490,1.39791006118971,-36.25604594921400,1.4307072075136700,0.4114029023770750,0.7749647559179210,23982000,23488108,493892,531913,701093,792.9961066917910,1044.814469392150,853.850229009055,7594.298556597340,0.5763164079177010,0.5480430363341000,0.7044600359724030,1.2236507456403900
hP_c78,Experiment 4,highP_control,01.12.22,day 17,jpg,88.74546496085550,135.61332824136000,107.61657437464200,1.3812580955085200,-37.432308573610900,1.4479553144365000,0.40850418882347700,0.7935545552212240,23982000,23461993,520007,531317,793374,813.691265738485,1091.4884611910400,991.6196247602580,7483.854905783440,0.4178801562893720,0.44693377476044200,0.6554374103512340,1.1007128478875400
hP_c79,Experiment 4,highP_control,01.12.22,day 17,jpg,86.41305874093140,131.2899602153050,106.04540135736000,1.3643459492324100,-35.0607301661596,1.465903864870360,0.4055308133646870,0.8077190455649000,23982000,23557656,424344,428814,629255,735.0452784496330,1018.4965404633400,769.0791977912500,6477.085353161740,0.6555955417473850,0.4430440012027660,0.6743593614671320,1.3243064477473900
hP_c81,Experiment 4,highP_control,05.12.22,day 21,jpg,79.07575356953990,121.87982548915900,93.10100475938660,1.4157523544068600,-35.791446324695900,1.4126764428641300,0.4144774584083400,0.7638754353784960,23982000,23230801,751199,781029,1071980,977.9858244195100,1250.114349560270,1088.318890906370,11020.347329832600,0.4920349034179670,0.4794473073177080,0.7007584096718220,1.1486654876671000
hP_c82,Experiment 4,highP_control,05.12.22,day 21,jpg,77.26960784313730,117.49130297280200,88.11195445920300,1.420851288827610,-34.800521821631900,1.4076068450838800,0.4153502063851960,0.7499444829512190,23982000,23353175,628825,636625,1065993,894.7876042492370,1295.6645927170900,1089.8928775352900,9258.180807591240,0.5407483336892180,0.38378323944607500,0.5898959936885140,1.1887999448598500
hP_c83,Experiment 4,highP_control,05.12.22,day 21,jpg,75.60504504504510,116.56360360360400,90.93963963963960,1.3997877365379900,-33.29126126126130,1.428788056785300,0.4117279798071730,0.7801718274676620,23982000,23431043,550957,560957,802261,837.556111462779,1070.836909158910,961.370965574447,7655.327993848860,0.44045368275421100,0.4681258719631040,0.6867553078112980,1.1138644160311700
hP_c84,Experiment 4,highP_control,05.12.22,day 21,jpg,81.70488519032210,124.8574510710430,99.02388657728460,1.3817108349698000,-34.493065187239900,1.4474808689212500,0.4085833775856060,0.7930955319674160,23982000,23337263,644737,651517,987746,906.0378824055400,1166.6376089314300,1058.8751913268000,8075.896536343780,0.41977129641313900,0.5430480031265370,0.6527356223158590,1.101770651052460
hP_c85,Experiment 4,highP_control,05.12.22,day 21,jpg,80.24234693877550,124.39668367346900,93.48352465986400,1.432103146511930,-37.533747874149700,1.396547451816760,0.41726693091010000,0.7514953124092130,23982000,23046840,934460,974790,1518281,1090.775607067380,1374.5635376539400,1330.7539973467000,12473.359523141400,0.25045439227006100,0.4538141200752750,0.6154723664460010,1.032920840662200
hP_c86,Experiment 4,highP_control,05.12.22,day 21,jpg,79.47936027663710,124.49524529933000,96.99070672141780,1.4109502808847700,-36.26021180030260,1.4174843912613600,0.4136531361338940,0.7790715740847630,23982000,23062700,919300,944340,1436748,1081.8914517986700,1378.921297725680,1290.3204134772600,11984.087445202800,0.35267404588291800,0.4169491909788760,0.6398477673189730,1.0686658006205200
hP_c87,Experiment 4,highP_control,05.12.22,day 21,jpg,76.83320830207550,123.21780445111300,93.79519879969990,1.4442824210111300,-37.90360090022510,1.3847707144422700,0.4193275244215130,0.761214657390796,23982000,23187073,794927,808598,1308157,1006.0479568975300,1474.893321118360,1084.7322763098500,9796.02142802481,0.6775628188625460,0.42154980180036900,0.6076694158269990,1.3596841850560500
hP_c88,Experiment 4,highP_control,05.12.22,day 21,jpg,74.34171998698620,121.59006615334600,91.29346057911290,1.4681671579405000,-38.77247587029610,1.3622427045742800,0.42332652697522800,0.750829927701301,23982000,23065909,916091,935752,1575886,1080.0015221174400,1480.8951979100400,1328.967172243040,11159.075251894000,0.4412016687064980,0.39052890948387900,0.5813180648854040,1.1143203751305500
hP_c89,Experiment 4,highP_control,05.12.22,day 21,jpg,78.48653151902250,118.45404054429300,90.40155512357680,1.4027518802432200,-34.00999722299360,1.4257688962450200,0.4122404246950140,0.7631783154731070,23982000,23266453,715547,745417,1083193,954.4960641703100,1245.69873088367,1049.3102194748100,9602.908729652600,0.5389360176826820,0.47142079728458400,0.6605904949533460,1.1871596290248200
hP_c90,Experiment 4,highP_control,05.12.22,day 21,jpg,75.0007210845111,114.37049322180600,84.95947505047590,1.4299869090594400,-34.390395154312100,1.3986142022205600,0.4169073955595840,0.7428443530947170,23982000,23292933,689067,719597,1110123,936.6682194736960,1289.7946855075600,1107.5601717691200,10730.79098064650,0.5124610883728560,0.4344969657531140,0.620712299447899,1.1645368968508100
hP_c91,Experiment 4,highP_control,05.12.22,day 21,jpg,78.7839636913767,124.33040847201200,93.58275340393340,1.4426266342737600,-38.147049924357000,1.3863600965656900,0.4190482406402720,0.7526940074760530,23982000,22996761,985239,1020371,1550262,1120.0202033067600,1394.6990123772400,1371.7861311391900,12657.643794388900,0.18051925388087000,0.4559444669404760,0.6355306393370930,1.0167029544314100
hP_c92,Experiment 4,highP_control,05.12.22,day 21,jpg,79.11603953816760,125.10241714428100,94.61873909793170,1.4401539878934400,-38.235027826231400,1.3887403824958100,0.4186306755341810,0.7563302233305980,23982000,22780979,1196321,1229771,1860390,1234.1811882366000,1553.5757595562000,1439.3363536334400,12937.844804515700,0.3763765124035160,0.44959261903867100,0.6430485005832110,1.079369499446310
hP_c93,Experiment 4,highP_control,05.12.22,day 21,jpg,80.71972609322440,125.88166746756400,94.18464680442100,1.4394341934633100,-38.42948101874100,1.3894348272969400,0.41850900831275400,0.748199866582557,23982000,23154822,827178,861678,1377521,1026.2532534101600,1490.2511498380600,1260.2043968172000,11050.489465456300,0.5337659962125650,0.4103523458719350,0.6004830416378410,1.1825471753644700
hP_c94,Experiment 4,highP_control,05.12.22,day 21,jpg,80.20057664584330,127.25132148005800,92.72772705430080,1.4717234687123300,-40.787169629985600,1.3589509459612600,0.4239172508915850,0.7286975567387940,23982000,22948310,1033690,1095190,1585047,1147.2292643570800,1510.0020966967100,1291.5495002980500,12954.57272657700,0.5180842238284610,0.44799393249905200,0.6521510087713490,1.169139933350020
hP_c95,Experiment 4,highP_control,05.12.22,day 21,jpg,77.73446449800070,122.9672538636120,94.3642062033935,1.4290320007987800,-36.917918512914700,1.3995487846892600,0.41674501738854900,0.7673929703924010,23982000,23062641,919359,919859,1496542,1081.9261687417400,1482.6987812314400,1361.0319615027700,12865.442784262100,0.39671386941193900,0.42877550544504800,0.6143222174853760,1.0893930658280300
hP_c96,Experiment 4,highP_control,05.12.22,day 21,jpg,79.76288449786110,124.04359339987800,93.32858015889180,1.4332722141540700,-37.49786107150130,1.3954083392179700,0.4174653580468330,0.7523853316473160,23982000,23006739,975261,1060452,1686813,1114.334272845430,1578.1852936867300,1364.436740376880,13701.200143575000,0.5025286668535600,0.36321271194772900,0.5781678229892700,1.1566569903789100
hP_c97,Experiment 4,highP_control,05.12.22,day 21,jpg,91.44378463974660,135.32211665347100,106.80997624703100,1.3651404749971200,-36.195236210081800,1.465050693778760,0.40567117038354500,0.7893016964887350,23982000,23229531,752469,761850,1096810,978.8121816708880,1251.8129920920700,1040.773480464420,9107.695526217010,0.5556550871093910,0.5397385907831090,0.6860522788814840,1.2027717996172300
hP_c98,Experiment 4,highP_control,05.12.22,day 21,jpg,78.88888888888890,120.51263492063500,90.13257142857140,1.4260039487800600,-36.00190476190480,1.4025206604168200,0.41622951114456000,0.7479097232247000,23982000,23199541,782459,789359,1217415,998.1271166208900,1284.6672101194800,1168.9165339818000,10162.506709399000,0.41483135184031300,0.45819572101826100,0.6427216684532390,1.099023901854980
hP_F112_01,Experiment 4,highP_F112,18.11.22,day 04,jpg,93.70992366412210,160.17557251908400,130.8854961832060,1.4263476310244000,-47.877862595419900,1.4021827193442300,0.4162880666600540,0.8171376828861460,23982000,23956109,25891,25891,39861,181.56388697298300,269.6886110798090,171.40385738654500,1050.7695526217000,0.7720497583577710,0.4052370443411440,0.6495321241313560,1.5734103957276500
hP_F112_02,Experiment 4,highP_F112,18.11.22,day 04,jpg,123.68082663605100,169.00114810562600,157.97588978186000,1.20005054560722,-28.17278989667050,1.6665964673913000,0.3750098720329760,0.9347622282608700,23982000,23895078,86322,86322,114052,331.5246355561360,416.75628368758100,345.9621821184840,2348.267027304760,0.5575688606947670,0.6241107062293950,0.7568652895170620,1.2046295960315400
hP_F112_03,Experiment 4,highP_F112,18.11.22,day 04,jpg,107.82558139534900,159.74584717608000,142.62458471760800,1.2756697242838500,-34.520764119601300,1.567803924423140,0.3894378345981580,0.8928218619692830,23982000,23922120,59880,59880,74671,276.11878592146100,343.8916612093490,266.7705147194110,1756.367532368150,0.6310526633265,0.5890164369817330,0.8019177458451070,1.2890917182922300
hP_F112_04,Experiment 4,highP_F112,18.11.22,day 04,jpg,84.60377358490570,138.83207547169800,113.36981132075500,1.4025313077788200,-39.84528301886790,1.4259931232247500,0.4122023225979930,0.8165966757722780,23982000,23929160,52840,52840,67308,259.3799867834950,343.5032074547830,251.7651321898780,1468.5685424949200,0.6802999008088180,0.591044842898849,0.7850478397813040,1.3643795884956700
hP_F112_05,Experiment 4,highP_F112,18.11.22,day 04,jpg,105.659169550173,154.9031141868510,135.73702422145300,1.2833931783812500,-34.20501730103810,1.5583688877968100,0.3908740466513290,0.8762704670851300,23982000,23924470,57530,57530,175285,270.64639478222100,642.6852373381290,256.6194401039690,2242.1248916810300,0.9168235618481800,0.12448716395173700,0.3282083464072800,2.504429271132950
